Date,Author,Site Name,Site Url,Price,Shipping Cost,Shipping Code,Shipping Type,Shipping Url,Store PickUp,Store PickUp url,Return,Exchange,Return/Exchange Url,Delivery Time,Price match,Price Gurantee,Price March/Guarantee Url,Coupon Code,Coupon code Url,Printable Coupon,Printable Coupon Url,SignUp Reward,SignUp Reward Url,Referral,Referral Url,CashBack,CashBack Url,Weekly Ad,Weekly Ad Url,Today Ad,Today Ad Url,MemberShip,MemberShip Url,Credit Card Member,Credit Card Member Url,Student Discount,Student Discount Url,Youth Discount,Youth Discount Url,Military Discount,Military Discount Url,Worker Discount,Worker Discount Url,App Download,App Download Url,New Arrivals,New Arrivals Url,Clearance,Clearance Url,Sale,Sale Url,Deal,Deal Url,BOGO,BOGO url,Gift Product,Gift Product Url,Gift Card/Voucher,Gift Card/Voucher Url,,,Gift card/voucher,Gift card/voucher Url,pre-order/back order (not related),pre-order/back order url,Rewards (no need),Reward Url,Military discount,Military discount url,youth discount,youth discount url,worker Discount,worker Discount url
4/2/2022,farhan,spirit halloween,https://www.spirithalloween.com/,above 30/ under 30,free/6.99,Ship30,Standard,https://www.spirithalloween.com/content.jsp?pageName=Shipping,no,,14 days,no,https://www.spirithalloween.com/content.jsp?pageName=RetExch,,no,no,,no,,no,,"20% off any one item, free shipping over $70",https://www.spirithalloween.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.spirithalloween.com/category/animatronics/new-arrivals/pc/1011/3872.uts,no,,yes,https://www.spirithalloween.com/section/sale/1861.uts,no,,,,,,yes,https://www.spirithalloween.com/content.jsp?pageName=GiftCards,,,yes,https://www.hobbs.com/us/gift-card/,no,,no,,,,,,,
7/2/2022,farhan,In-cc,https://us.ln-cc.com/,,15,,Standard,https://support.ln-cc.com/hc/en-us/articles/360007515000-How-much-does-shipping-cost-and-how-long-does-it-take-,no,,15 days,no,https://support.ln-cc.com/hc/en-us/articles/360007578679-How-can-I-make-a-return-,,no,no,,10%/LN-EXTRA10(sales),https://www.ln-cc.com/en/ln-cc-winter-sale/sale_page_aw21.html?hp0_d_221121_sale=1,no,,10% off your first order,https://us.ln-cc.com/,no,,no,,no,,no,,no,,no,,15% off,https://www.ln-cc.com/en/feed/ln-cc-student-discount.html,no,,no,,no,,no,,yes,https://www.ln-cc.com/en/new/women/this-week/,,,yes,https://www.ln-cc.com/en/sale-one/women-s-sale-one/clothing-sale-one/,no,,no,,yes,https://www.matchesfashion.com/intl/womens/lists/gifts,yes,https://www.ln-cc.com/en/ln-cc-gift-card/?noMobify=true,,,yes,https://www.spirithalloween.com/content.jsp?pageName=GiftCards,no,,no,,,,,,,
7/2/2022,farhan,stacy adams,https://www.stacyadams.com/,above 75/under 74,free/8,,Standard,https://www.stacyadams.com/shop/shippingReturns.html,no,,30 days,free exchange,https://www.stacyadams.com/shop/shippingReturns.html,,no,no,,no,,no,,10% off first order,,no,,no,,no,,no,,no,,no,,25% off,https://stacy-adams-us.connect.studentbeans.com/us,no,,no,,no,,no,,yes,https://www.stacyadams.com/shop/styles/mensShoes/newArrivals/page0.html?pt_asset=SubMenunewArrivals&view=category,yes,https://www.stacyadams.com/shop/styles/clearance/viewAll/page0.html?pt_asset=MenuClearance&view=category,no,,no,,no,,no,,yes,https://www.stacyadams.com/shop/styles/accessories/giftCards/page0.html?view=category,,,yes,https://www.ln-cc.com/en/ln-cc-gift-card/?noMobify=true,no,,no,,,,,,,
7/2/2022,usama,lucianabari,https://www.lucianabari.com/,,45,,Standard,https://www.lucianabari.com/en-US/policy/condshp,no,,14 days,14 days,https://www.lucianabari.com/en-US/policy/condret,,no,no,,no,,no,,10% off on first order (use code- WELOCME10),https://www.lucianabari.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.lucianabari.com/en-US/woman/new,no,,yes,https://www.lucianabari.com/en-US/woman/sale_fw21,no,,no,,no,,no,,,,yes,https://www.stacyadams.com/shop/styles/accessories/giftCards/page0.html?pt_asset=SubMenuGiftCards&view=category,no,no,,,,,,,,
7/2/2022,farhan,under armour,https://www.underarmour.com/,above 60/under 60,free/4.99,,Standard,https://help.underarmour.com/app/answers/list/p/56,yes,https://help.underarmour.com/app/answers/detail/a_id/2078/~/buy-online%2C-pick-up-in-store,60 days,60 days,https://help.underarmour.com/app/answers/detail/a_id/1350,,no,no,,no,,no,,"15% off your first order, free standard shipping",https://www.underarmour.com/en-us/?country=US&currency=USD,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.underarmour.com/en-us/t/shop-app.html,yes,https://www.underarmour.com/en-us/c/womens/new-arrivals/,no,,yes,https://www.underarmour.com/en-us/c/outlet/,no,,no,,yes,https://www.underarmour.com/en-us/c/womens/top-gifts/,yes,https://www.underarmour.com/en-us/gift-card-landing,,,no,,no,,no,,,,,,,
7/2/2022,farhan,Luisaviaroma,https://www.luisaviaroma.com/,,25,,Express,https://www.luisaviaroma.com/en-us/contactus/shipment-fees,no,,28 days,28 days,https://www.luisaviaroma.com/en-us/contactus/return-policy,,no,no,,20%/EX20(sale),https://www.luisaviaroma.com,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,15% off (use code LOVE15),https://www.luisaviaroma.com,yes,https://www.luisaviaroma.com/en-us/shop/women/new-arrivals?lvrid=_gw_n,no,,yes,https://www.luisaviaroma.com/en-us/shop/women/new-arrivals?lvrid=_gw_n,no,,no,,yes,www.luisaviaroma.com/en-us/shop/men/gifts?lvrid=_gm_tgifts,yes,https://www.luisaviaroma.com/en-us/gift-card,,,yes,https://www.underarmour.com/en-us/gift-card-landing,no,,no,,,,,,,
7/2/2022,farhan,nastygal,https://www.nastygal.com/,,11.99,,Standard,https://www.nastygal.com/page/orders-delivery.html#customer_service-main,no,,45 days,no,https://www.nastygal.com/page/returns-and-refunds.html,,no,no,,"NG-USNEW-379-GXZ(free shipping on first order), 50%/EXPRESS60($60)",https://www.nastygal.com,no,,no,,no,,no,,no,,no,,no,,no,,62%,https://www.nastygal.com/page/students.html,no,,no,,no,,10% off,https://www.nastygal.com,yes,https://www.nastygal.com/whats-new,no,,yes,https://www.nastygal.com/womens/sale,no,,no,,yes,https://www.nastygal.com/gb/womens/accessories/gifts,yes,https://www.nastygal.com/eu/page/gift-voucher.html,,,yes,https://www.luisaviaroma.com/en-us/gift-card,yes,https://www.luisaviaroma.com/myarea/myCart.aspx?season=&gender=,no,,,,,,,
7/2/2022,farhan,mackage,https://www.mackage.com/,,free,,Standard,https://www.mackage.com/us/en/shipping-returns.html,no,,30 days,no,https://www.mackage.com/us/en/shipping-returns.html,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.mackage.com/us/en/womens-new-arrivals-just-in,no,,yes,https://www.mackage.com/us/en/sale,no,,no,,yes,https://www.mackage.com/us/en/gift-guide-2021/,no,,,,yes,https://www.nastygalgiftcards.com,no,no,no,,,,,,,
7/2/2022,farhan,zales,https://www.zales.com,,7,,Standard,https://www.zales.com/shipping-delivery-and-pickup,yes,https://www.zales.com/shipping-delivery-and-pickup,30 days,60 days,https://www.zales.com/return-and-exchange-policy,,yes,no,https://www.zales.com/price-match-policy,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.zales.com/credit-card,no,,no,,no,,no,,no,,yes,https://www.zales.com/collections/new-arrivals-jewelry/c/0103031000,yes,https://www.zales.com/clearance/c/0110000000?icid=MEGA:CLR:LP,no,,no,,"buy one get one, 50% off",https://www.zalesoutlet.com/bogo/c/0109040024,yes,https://www.zales.com/gift-ideas,yes,https://www.zales.com/gift-cards,,,no,,no,,no,,,,,,,
7/2/2022,farhan,Matchs Fashion,https://www.matchesfashion.com/,above 250/under 250,free/15,,Standard,https://www.matchesfashion.com/us/delivery,no,,20 days,no,https://www.matchesfashion.com/us/returns,,no,no,,no,,no,,15% off on first order over $250(use code- NEW15),https://www.matchesfashion.com/us,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.matchesfashion.com/us/womens/just-in/just-in-this-month,no,,yes,https://www.matchesfashion.com/us/womens/us-sale,no,,no,,yes,https://www.matchesfashion.com/us/womens/lists/gifts,yes,https://www.matchesfashion.com/us/gift-cards,,,,,,,,,,,,,,
7/2/2022,farhan,Gap,https://www.gap.com/,above 50/under 50,free/5,,Basic,"https://www.gap.com/customerService/info.do?cid=81265&cs=shipping_and_handling&mlink=5058,28164058,CS_Footer_Shipping",yes,"https://www.gap.com/customerService/info.do?cid=81265&cs=curbside_and_in-store_pickup&mlink=81264,28610175,csLink_81265&clink=28610175",45 days,45 days,"https://www.gap.com/customerService/info.do?cid=81264&cs=return_policies&mlink=55278,28164058,CS_Footer_Returns",,no,no,,10%/ADDON(style),"https://www.gap.com/browse/category.do?cid=1127938#pageId=0&department=136&mlink=5058,PD_Tile2",,,25% off,https://www.gap.com,no,,$50-$300/$20-$120,https://www.gap.com/browse/info.do?cid=99996,no,,no,,free shipping on order over 50,,"10% off, free shipping",https://apply.syf.com/eapply/eapply.action?clientCode=GAP&sitecode=gpacfl7d0,no,,no,,no,,no,,no,,yes,https://www.gap.com/browse/category.do?cid=8792&nav=meganav%3ANew%3AShop%20New%20Arrivals%3AWomen,,,yes,https://www.gap.com/browse/category.do?cid=65302&nav=meganav%3AMaternity%3ADeals%3ASale#pageId=0&department=136,no,,no,,yes,https://www.gap.com/browse/category.do?cid=1055119,yes,"https://www.gap.com/customerService/info.do?cid=2116&mlink=39813,8846349,GiftCard&clink=8846349",,,yes,matchesfashion.com/us/gift-cards/giftcard,no,,yes,https://www.matchesfashion.com/us/loyalty,,,,,,
2/2/2022,usama,Mclabels,https://www.mclabels.com/,,66.96,,DHL Express,https://www.mclabels.com/pages/delivery,no,,14 days,free exchange,https://www.mclabels.com/pages/returns,,no,no,,no,,no,,no,,no,,no,,no,,no,,10%,https://www.mclabels.com/,no,,no,,no,,no,,no,,no,,yes,https://www.mclabels.com/collections/new-in-man,yes,https://www.mclabels.com/collections/last-items-clearance,yes,https://www.mclabels.com/,no,,no,,no,,no,,,,,,no,no,yes,https://secure-www.gap.com/customerService/info.do?cid=1099008,,,,,,
8/2/2022,farhan,Old Navy,www.oldnavy.com,abve 50/under 50,free/5,,Standard,,yes,https://oldnavy.gap.com/browse/info.do?cid=1156830,45 days,45 days,https://oldnavy.gap.com/customerService/info.do?cid=82724&cs=return_policies,,no,no,,no,,no,,20% off on first order,https://oldnavy.gap.com,no,,$10 on $25,https://oldnavy.gap.com/browse/info.do?cid=56526,no,,no,,no,,30% off first purchase,https://apply.syf.com/eapply/eapply.action?clientCode=OLDNAVY&sitecode=onbcfb7d1,no,,no,,no,,no,,no,,yes,https://oldnavy.gap.com/browse/category.do?cid=10018&nav=meganav%3ANew!%3ANew%20Arrivals%3AWomen%20%26%20Women%27s%20Plus,yes,https://oldnavy.gap.com/shop/clearance,yes,"https://oldnavy.gap.com/browse/category.do?cid=26190&mlink=5151,topNav,visnav&nav=meganav%3ASale%3A%3A",no,,no,,yes,https://oldnavy.gap.com/browse/info.do?cid=35433,yes,https://oldnavy.gap.com/browse/product.do?pid=000152#pdp-page-content,,,no,,no,,no,,,,,,,
8/2/2022,farhan,Michele franzesemoda,https://www.michelefranzesemoda.com/,,free,,Standard,https://www.michelefranzesemoda.com/en/pages/shipping,no,,14 days,free exchange,https://www.michelefranzesemoda.com/en/pages/returns-exchanges,,no,no,,no,,,,15%(use code - EXTRA15),https://www.michelefranzesemoda.com/en,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.michelefranzesemoda.com/en/woman/categories/shopping/groups/new-arrivals,no,,yes,https://www.michelefranzesemoda.com/en/woman/categories/shopping/groups/sales,no,,no,,no,,yes,https://www.michelefranzesemoda.com/en/giftcard,,,,,,,,,,,,,,
8/2/2022,farhan,Moda Operandi,https://www.modaoperandi.com/,,15,,Standard,https://help.modaoperandi.com/hc/en-us/articles/211521843-Shipping-Times-Costs,no,,"28 days, except final sale",free exchange,https://help.modaoperandi.com/hc/en-us/articles/211521863-Our-Return-Policy,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.modaoperandi.com/women/products/new,no,,yes,https://www.modaoperandi.com/women/products/sale,no,,no,,yes,https://www.modaoperandi.com/shop/gift-guide,no,,,,yes,https://www.michelefranzesemoda.com/en/giftcard,no,,yes,https://www.michelefranzesemoda.com/en/pages/michele-franzese-moda-points,,,,,,
17/2/2022,usama,hour glass,www.hourglassboutique.com,above 75/under 75,"free/7.50 
",,Standard,https://www.hourglassboutique.com/pages/shipping-policy,no,,"14 days , except sale and final sale",14 days,https://www.hourglassboutique.com/pages/returns-exchanges,2-5 business days,no,no,,no,,no,,10% off first order,https://www.hourglassboutique.com,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.hourglassboutique.com/collections/frontpage,no,,yes,https://www.hourglassboutique.com/collections/all-sale-items,no,,no,,yes,https://www.hourglassboutique.com/collections/gifts,yes,https://www.hourglassboutique.com/products/gift-card,,,no,,no,,yes,https://www.modaoperandi.com/rewards,,,,,,
8/2/2022,farhan,Modes,https://www.modes.com/us,,free,,Standard,https://www.modes.com/us/help#shipping,no,,30 days,no,https://www.modes.com/us/help#returns,,no,no,,no,,no,,10% off first order,https://www.modes.com/us,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.modes.com/us/sets/Woman/new-today-woman,yes,https://www.hourglassboutique.com/collections/clearance,yes,https://www.modes.com/us/shopping/woman/sale,no,,no,,no,,yes,https://www.hourglassboutique.com/products/gift-card,,,yes,https://www.hourglassboutique.com/products/gift-card,no,,no,,,,,,,
17/2/2022,usama,Alala style,https://alalastyle.com/,above 200/under 200,free/10,,UPS,https://alalastyle.com/pages/returns,no,,"14 days, except final sale",14 days,https://alalastyle.com/pages/returns-and-exchanges,7 days,no,no,,no,,no,,15% on first order,https://alalastyle.com,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://alalastyle.com/collections/new-arrivals,no,,yes,https://alalastyle.com/collections/sale,no,,no,,yes,https://alalastyle.com/pages/holiday-gift-guide,yes,https://alalastyle.com/products/alala-gift-card,,,no,,no,,no,,,,,,,
8/2/2022,farhan,my theresa,https://www.mytheresa.com/en-us,above 500/under 500,free/25,,FedEx,https://www.mytheresa.com/en-us/customer-care/shipping/,no,,30 days,30 days,https://www.mytheresa.com/en-us/customer-care/welcome,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.mytheresa.com/en-us/new-arrivals/what-s-new-this-week-1.html,no,,yes,https://www.mytheresa.com/en-us/sale.html,no,,no,,no,,yes,https://www.mytheresa.com/en-us/giftcoupon/giftcard/select,,,yes,https://alalastyle.com/products/alala-gift-card,no,,points,https://alalastyle.com/pages/rewards,,,,,,
8/2/2022,farhan,all Saint,https://www.allsaints.com/,above 250/under 250,free/9.90,,Standard,https://www.us.allsaints.com/help-and-support/delivery/?__cf_chl_captcha_tk__=NBArJhmW_6GF_5GicBLr8t6CeFx0xuWP5VfOsFSxSCw-1640587588-0-gaNycGzNDxE,no,,"28 days, except sale",no,https://www.allsaints.com/help-and-support/returns/,,no,no,,no,,no,,15% off your first order,https://www.allsaints.com,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.allsaints.com/women/new/,no,,no,,,,no,,yes,https://www.us.allsaints.com/gifts/,yes,https://www.us.allsaints.com/gift_card/,,,yes,https://www.mytheresa.com/en-de/giftcoupon/giftcard/select/,no,,no,,,,,,,
8/2/2022,usama,Net -a- Porter,https://www.net-a-porter.com/,,free,,DHL,https://www.net-a-porter.com/en-gb/content/help/delivery/,no,,30 days,free exchange,https://www.net-a-porter.com/en-us/account/create-return,,no,no,,no,,no,,10% off,https://www.net-a-porter.com/en-us/checkout,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.net-a-porter.com/en-us/content/our-apps/,yes,https://www.net-a-porter.com/en-us/shop/new-in,no,,yes,https://www.net-a-porter.com/en-us/shop/sale,no,,no,,no,,yes,https://www.net-a-porter.com/en-us/content/gift-cards/,,,yes,https://www.us.allsaints.com/gift_card/,no,,no,,,,,,,
16/5/2022,usama,American gaint,https://www.american-giant.com/,above 100/under 100,free/7,,Standard,https://www.american-giant.com/pages/shipping,yes,https://www.american-giant.com/pages/retail-locations,30 days,free exchange,https://www.american-giant.com/pages/returns-exchanges,4-6 business days,no,no,,no,,no,,20% off,https://www.american-giant.com/,"give 15%, get 20% off your first order",https://www.american-giant.com,no,,no,,no,,no,,no,,no,,no,,yes,https://www.american-giant.com/pages/thank-you-military,no,,no,,yes,https://www.american-giant.com/collections/new-arrivals#featured-new-arrivals-mens,no,,yes,https://www.american-giant.com/collections/mens-almost-gone,no,,no,,no,,yes,https://www.american-giant.com/products/e-gift-card,,,yes,https://www.net-a-porter.com/en-us/content/gift-cards/,no,,no,,,,,,,
17/5/2022,usama,Revolve,https://www.revolve.com/,,free,,Standard,https://www.revolve.com/shippingdelivery?d=Womens,no,,30 days,60 days,https://www.revolve.com/returnsexchanges,2 business days,no,no,,no,,no,,10% off,https://www.revolve.com/,no,,no,,no,,no,,10% off,https://www.revolve.com,no,,no,,no,,no,,no,,yes,https://www.revolve.com/r/dialog/AppDownload.jsp,yes,https://www.revolve.com/new/20220201/br/a29a19/?navsrc=main,no,,yes,https://www.revolve.com/sale/all-sale-items/br/54cc7b/?navsrc=main,no,,no,,yes,https://www.revolve.com/content/lookbook/Holiday+Gift+Guide,,,,,yes,https://www.american-giant.com/products/e-gift-card,no,,no,,,,,,,
8/2/2022,usama,Nike,https://www.nike.com/,,8,,Standard,https://www.nike.com/help/a/shipping-delivery,no,,60 days,free exchange,https://www.nike.com/help/a/returns-policy,,no,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.nike.com/membership,no,,10% off,https://www.nike.com/help/a/student-discount,no,,no,,no,,yes,https://www.nike.com/nike-app,yes,https://www.nike.com/nike-app,no,,yes,https://www.nike.com/w/sale-3yaep,no,,no,,no,,yes,https://www.nike.com/gift-cards,,,no,,yes,https://www.revolve.com/tops/br/db773d/?navsrc=subclothing,no,,,,,,,
8/2/2022,usama,River island,https://www.riverisland.com/us,above 100/under 100,free/10,,Standard,https://www.riverisland.com/us/how-can-we-help/delivery,no,,28 days,free exchange,https://www.riverisland.com/us/how-can-we-help/returns,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.riverisland.com/us/c/men/just-arrived,no,,yes,https://www.riverisland.com/us/sale,no,,no,,no,,no,,,,yes,https://www.nike.com/gift-cards,YES,https://www.nike.com/help/a/nike-pre-order,no,,,,,,,
8/2/2022,farhan,cosabella,https://www.cosabella.com/,above 50/under 50,free/4,,USPS Standard,https://www.cosabella.com/pages/shipping-and-returns,no,,within 30 days,no,https://www.cosabella.com/pages/shipping-and-returns,,no,no,,no,,no,,20% off,https://www.cosabella.com/pages/cosabella-college,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.cosabella.com/collections/new,no,,yes,https://www.cosabella.com/collections/sale,no,,no,,yes,https://www.cosabella.com/collections/gifts,yes,https://www.cosabella.com/products/gift-card-en,,,no,,no,,no,,,,,,,
8/2/2022,Usama,Ruelala,https://www.ruelala.com/boutique/,,9.99,,Standard,https://help.ruelala.com/hc/en-us/articles/360009798893-Domestic-Shipping,,,30 days,free exchange,https://www.ruelala.com/account/returns/,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://play.google.com/store/apps/details?id=com.retailconvergence.ruelala,no,,no,,yes,https://www.ruelala.com/boutique/87495/?dsi=BTQ-111770415--d024744e-28a2-40cf-9190-a5f1d2afabc8&lsi=30e3ab05-beda-4ccc-b618-67be3d328403,no,,no,,yes,https://www.ruelala.com/boutique/siteSection/gifts/,no,,,,yes,https://www.cosabella.com/products/gift-card-en,no,,no,,,,,,,
8/2/2022,Usama,andrew marc,https://www.andrewmarc.com/,above 50/under 50,free/8,,Economy,https://www.andrewmarc.com/category/customer+service/shipping+information.do,no,,30 days,free exchange,https://www.andrewmarc.com/category/customer+service/returns+and+exchanges.do,,no,no,,no,,no,,25% off on first purchase,https://www.andrewmarc.com/home.do,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.andrewmarc.com/category/andrew+marc/sale.do,no,,no,,yes,https://www.andrewmarc.com/category/andrew+marc/women/gifts+under+75.do,no,,,,yes,https://ruelala.ourgiftcards.com/,no,,no,,,,,,,
8/2/2022,Usama,Ami Paris,https://www.amiparis.com/us/client-services#orders-and-shipping,,free,,Standard,https://www.amiparis.com/us/client-services#orders-and-shipping,yes,https://www.amiparis.com/us/client-services#click-and-collect,14 days,free exchange,https://www.amiparis.com/us/client-services#returns-and-refunds,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.amiparis.com/us/sets/man/new-arrivals,no,,yes,https://www.amiparis.com/us/sets/sale,no,,no,,yes,https://www.amiparis.com/us/sets/man/gifts-selection-men,no,,,,no,,no,,no,,,,,,,
8/2/2022,Usama,bogner,https://www.bogner.com/en-eu/,above 450/under 450,free/10,,Standard,https://www.bogner.com/en-us/order-shipping,no,,30 days,free exchange,https://www.bogner.com/en-us/returns,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.bogner.com/en-us/men/new-arrivals.html,no,,yes,https://www.bogner.com/en-eu/men/sale/all-article.html,no,,no,,yes,https://www.bogner.com/en-eu/u/gift-guide.html,no,,,,no,,no,,no,,,,,,,
16/5/2022,Usama,blackhalo,https://www.blackhalo.com/pages/order,,free,,Standard,https://www.blackhalo.com/pages/order,no,,30 days,free exchange,https://www.blackhalo.com/pages/returns,4-5 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.blackhalo.com/collections/new-arrivals,no,,yes,https://www.blackhalo.com/collections/sale,no,,no,,no,,yes,https://www.blackhalo.com/products/black-halo-gift-card,,,no,,no,,no,,,,,,,
8/2/2022,usama,Bottgaveneta,https://www.bottegaveneta.com/,,free,,Standard,https://www.bottegaveneta.com/en-en/customer-care-2,yes,https://www.bottegaveneta.com/en-us/customer-care-2,14 days,free exchange,https://www.bottegaveneta.com/en-us/customer-care-2,,no,no,,,,,,,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.bottegaveneta.com/en-us/women/discover/new-arrivals,no,,no,,no,,no,,yes,https://www.bottegaveneta.com/en-us/lunar-new-year/women,no,,,,yes,https://www.blackhalo.com/products/black-halo-gift-card,no,,no,,,,,,,
8/2/2022,Farhan,Cho.co,https://www.cho.co.uk/,,25.71,,Standard,https://www.cho.co.uk/delivery-details-i5,no,,no,no,,,no,no,,no,,no,,no,,get 10% on next order/ give 15% of their first order,https://www.cho.co.uk/refer-a-friend-i283,no,,no,,no,,no,,no,,10% off,https://www.cho.co.uk/student-discount-i279,10%(age 15-26),,10% off,https://www.cho.co.uk/key-workers-discount-i287,10% off,https://www.cho.co.uk/key-workers-discount-i287,no,,yes,https://www.cho.co.uk/new-products,no,,yes,https://www.cho.co.uk/sale,no,,no,,no,,yes,https://www.cho.co.uk/gift-vouchers,,,no,,no,,no,,,,,,,
8/2/2022,usama,couvertureandthegarbstore,https://www.couvertureandthegarbstore.com/,,33,,Standard,https://www.couvertureandthegarbstore.com/delivery,yes,https://www.couvertureandthegarbstore.com/forecast/click-and-collect-updates,28 days,free exchange,https://www.couvertureandthegarbstore.com/delivery,,no,no,,no,,no,,10% off first order,https://www.couvertureandthegarbstore.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.couvertureandthegarbstore.com/men/latest.html,no,,yes,https://www.couvertureandthegarbstore.com/sale.html,no,,no,,yes,https://www.couvertureandthegarbstore.com/christmas/gifts-for-her.html,yes,https://www.couvertureandthegarbstore.com/gift-card.html,,,no,,no,,no,,,,,,,
8/2/2022,usama,Express,https://www.express.com/,above 50/under 50,free/8,,Standard,https://www.express.com/content/express/en/g/modal/disclaimer/free-shipping-details.html,no,,60 days,free exchange,https://www.express.com/g/returns-policy,,no,no,,no,,no,,25% off,https://www.express.com/g/coupons,no,,no,,no,,no,,no,,20%,https://www.express.com/credit-card-application,yes,https://www.express.com/g/student-discounts,no,,no,,no,,yes,https://apps.apple.com/us/app/express/id386656478,yes,https://www.express.com/womens-clothing/whats-hot/cat120002,no,,yes,https://www.express.com/exp/clothing-sales,no,,no,,no,,yes,https://www.express.com/g/gift-cards,,,yes,https://www.couvertureandthegarbstore.com/gift-card.html,,,,,,,,,,
8/2/2022,usama,hugo boss,https://www.hugoboss.com/uk/,,free,,Standard,https://www.hugoboss.com/us/customer-service/shipping/general-information/general-information-delivery.html#ankerCustomerServices,yes,https://www.hugoboss.com/us/customer-service/shipping/general-information/general-information-delivery.html#ankerCustomerServices,60 days,free exchange,https://www.hugoboss.com/us/customer-service/free-returns/free-returns/returns.html,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.hugoboss.com/us/women-this-week/,no,,yes,https://www.hugoboss.com/gifts-men/,no,,no,,no,,yes,https://www.hugoboss.com/us/gift-card/,,,yes,https://www.express.com/g/gift-cards,no,,no,,,,,,,
8/2/2022,usama,fleurdumal,https://www.fleurdumal.com,,free,,Standard,https://www.fleurdumal.com/pages/shipping-returns-modal,no,,20 days,free exchange,https://returns.fleurdumal.com,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.fleurdumal.com/collections/new-arrivals,no,,yes,https://www.fleurdumal.com/collections/sale,no,,no,,yes,https://www.fleurdumal.com/pages/gifts-for-every-lover,no,,,,yes,https://www.hugoboss.com/us/gift-card/,no,,no,,,,,,,
8/2/2022,usama,joes jeans,https://www.joesjeans.com/,above 150/under 150,free/10,,Standard,https://www.joesjeans.com/pages/shipping-returns,no,,30 days,free exchange,https://www.joesjeans.com/pages/shipping-returns,,no,no,,no,,no,,20% off your first order over $100,https://www.joesjeans.com/,no,,no,,no,,no,,no,,no,,15%,https://www.joesjeans.com/pages/student-discount,no,,no,,no,,no,,yes,https://www.joesjeans.com/collections/women-new-arrivals,no,,yes,https://www.joesjeans.com/collections/women-sale,no,,no,,yes,https://www.joesjeans.com/collections/holiday-gifting,no,,,,yes,https://www.fleurdumal.com/collections/gift-cards,yes,https://www.fleurdumal.com/collections/dresses/products/chain-strap-slip-rose-pink,no,,,,,,,
17/5/2022,usama,hbx,https://hbx.com/,above 250/under 250,free/15,,Standard,https://hbx.com/delivery,no,,30 days,free exchange,https://hbx.com/returns-policy,,no,no,,no,,no,,10% off,https://hbx.com/register,"get $10,give $10 on firts order",https://hbx.com/referral,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://hbx.com/app,yes,https://hbx.com/men/new-arrivals,no,,yes,https://hbx.com/sale,no,,no,,no,,no,,,,yes,https://www.joesjeans.com/products/e-gift-card,no,,no,,,,,,,
